Symbol,Price,Volume
FLUXBTC,0.00000105,1279256.88
FLUXBUSD,0.3265,1057548.89
FLUXUSDT,0.0578,7350537.44
ALICETRY,5.07,6201369.773
FXSUSDT,0.812,558461.2
GALABRL,0.019,114961742.7
GALATRY,0.1382,82450021.9
LUNATRY,2.472,6158703.6
REQBUSD,0.0633,4162815
SANDBRL,1.807,1123361.05
MANABIDR,10781,391477.27
SANDBIDR,6598,1674014.78
VOXELBTC,0.00000216,2096972.9
VOXELBNB,0.0006934,1643219.5
VOXELBUSD,0.1325,2507674.7
VOXELUSDT,0.014,11872226.6
COSBUSD,0.00517,65629238.1
CTXCBUSD,0.115,3658687
FTMTRY,24.82,870135.17
MANABNB,0.00155,1846196.32
MINATRY,2.49,7507397.41
XTZTRY,15.87,5221.95
HIGHBTC,0.00001415,128755.105
HIGHBUSD,1.421,223250.831
HIGHUSDT,0.133,2712077.526
CVXBTC,0.0000855,17341.32
CVXBUSD,2.597,96987.246
CVXUSDT,1.785,188947.412
PEOPLEBTC,0.00000011,12624291
PEOPLEBUSD,0.0095,39657948.3
PEOPLEUSDT,0.0071,179689503.8
OOKIBUSD,0.001629,207589497
OOKIUSDT,0.000119,5406517123
COCOSTRY,36.66,577629.38
GXSBNB,0,0
LINKBNB,0.01249,63495.17
LUNAETH,0,0
MDTBUSD,0.04578,7863294.9
NULSBUSD,0.1785,1974407
SPELLBTC,0,0
SPELLUSDT,0.0001605,1017716428
SPELLBUSD,0.0003973,705230629
USTBTC,0,0
USTBUSD,0,0
USTUSDT,0,0
JOEBTC,0.00000058,1969361.39
JOEBUSD,0.2188,1221960.01
JOEUSDT,0.0505,52580528.45
ATOMETH,0.000773,162904.158
DUSKBUSD,0.1431,1658026
EGLDETH,0.001762,2624.0677
ICPETH,0.001176,70381.241
LUNABRL,0,0
LUNAUST,0,0
NEARETH,0.0005157,276727.746
ROSEBNB,0.0001534,26362867.6
VOXELETH,0.0002022,1789033.14
ALICEBNB,0.00524,279843.95
ATOMTRY,81,15811.378
ETHUST,0,0
GALAAUD,0.0396,15117964
LRCBNB,0.000839,1819151.92
ONEETH,0.00000617,31628959.6
OOKIBNB,0.00001491,178907953
ACHBTC,0.0000001,38068904
ACHBUSD,0.01646,31739645
ACHUSDT,0.00593,57354699
IMXBTC,0.00000237,891133.31
IMXBUSD,0.6508,418453.56
IMXUSDT,0.1473,4580743.44
GLMRBTC,0.00000027,12808651.4
GLMRBUSD,0.2065,2182571.1
GLMRUSDT,0.0111,39708381.7
ATOMBIDR,0,0
DYDXETH,0,0
FARMETH,0,0
FORBNB,0,0
ICPTRY,114.4,54707.171
JASMYETH,0.00000302,132437793
LINABNB,0,0
OOKIETH,0.00000251,116741642
ROSEETH,0.00001645,7044621.7
UMABUSD,1.327,262115.9
UNIETH,0.001432,2605.434
XTZETH,0.00044,530737.37
LOKABTC,0.00000102,5288280
LOKABNB,0.0010427,1037187.8
LOKABUSD,0.1849,1425202.3
LOKAUSDT,0.1237,7317699.5
ATOMBRL,66.35,51921.43
BNBUST,0,0
CRVETH,0.0002078,1074487.56
HIGHBNB,0.004557,195163.82
NEARRUB,183.4,279242.165
ROSETRY,0.4572,22046935.8
SCRTUSDT,0.0912,6736055.2
API3BTC,0.00000453,957046.72
API3BUSD,1,348415.75
API3USDT,0.2832,2254829.16
BTTCUSDT,0.00000033,4.41845E+12
BTTCUSDC,0.00000078,1.73405E+11
BTTCTRY,0.00001438,2.03474E+11
ACABTC,0.00000032,18840159.62
ACABUSD,0.0464,9602993.47
ACAUSDT,0.0018,135352800.7
ANCBTC,0.00000186,9828343.8
ANCBUSD,0.02872,19455033.42
ANCUSDT,0.03151,19984596.8
BDOTDOT,0.9982,1037633.841
XNOBTC,0.00000809,276573.9
XNOETH,0.0005017,481207.7
XNOBUSD,0.663,474284.48
XNOUSDT,0.449,508139.01
COSTRY,0.0551,610860371
KAVAETH,0.0003066,395706.52
MCBNB,0.000698,1808919.22
ONETRY,0.0982,15153258.4
WOOBTC,0.00000064,8381591.2
WOOBNB,0.001141,1311865.8
WOOBUSD,0.1645,3250014.5
WOOUSDT,0.0178,21358004.8
CELRETH,0.00000789,74050930
PEOPLEBNB,0.00004675,26097185
SLPBNB,0.00000884,362409451
SPELLBNB,0,0
SPELLTRY,0.00716,433081060
TFUELBUSD,0.0439,11533546
AXSTRY,51.2,136434.513
DARTRY,7.666,4862679.69
NEARTRY,61,194101.038
IDEXBNB,0.0001982,4837911.1
ALPINEEUR,2.196,159581.3
ALPINETRY,18.29,397022.92
ALPINEUSDT,0.41,589191.03
ALPINEBTC,0.00002994,68461.92
TUSDT,0.00621,18525621
TBUSD,0.02312,23031234.4
API3BNB,0,0
BETAETH,0.00003349,3076850.7
INJTRY,134,36609.64
TLMBNB,0,0
ASTRBUSD,0.05,7356293.9
ASTRUSDT,0.007653,35893568
API3TRY,12.67,353383.93
GLMRBNB,0.001021,1277746.5
MBOXTRY,0.565,36175174.71
NBTBIDR,39.1,34454232
NBTUSDT,0.00252,80951403
GMTBTC,0.00000021,23430567.4
GMTBNB,0.000769,1325538.8
GMTBUSD,0.227,534596.6
GMTUSDT,0.01057,39389859.7
ANCBNB,0.0001288,15487517.41
ATOMEUR,1.55,5509.42
GALAEUR,0.00313,92756318
KSMETH,0.02114,24705.8245
UMATRY,18.53,164425.24
KDABTC,0.00000005,26567497.64
KDABUSD,0.42,751838.37
KDAUSDT,0.006,60759603.02
APEUSDT,0.0897,11901874.74
APEBUSD,1.423,335471.81
APEBTC,0.00000214,2136720.86
ALPINEBUSD,1.749,279298.11
LUNAGBP,0,0
NEAREUR,1.171,70569.5
TWTTRY,17.78,144393.46
WAVESEUR,1.354,285812.4
APEEUR,1.508,411936.15
APEGBP,3.305,171944.51
APETRY,4,2429824.742
BSWUSDT,0.0112,49262095.8
BSWBUSD,0.067,6075080.5
BSWBNB,0.0002987,4571374.4
APEBNB,0.005277,281223.485
GMTBRL,1.325,1017498.7
GMTETH,0.0001015,1933527.7
JASMYTRY,0.239,14043463
SANTOSBUSD,2.917,207122.65
APEAUD,4.072,228033.4
BIFIUSDT,70.3,24574.065
GMTEUR,0.0098,5502344.5
IMXBNB,0.002362,516649.02
RUNEETH,0.000193,1084608.666
AVAXGBP,14.18,24240.28
MULTIBTC,0.00003673,43023.006
MULTIBUSD,2.097,169218.31
MULTIUSDT,0.834,395753.038
APEETH,0.0002919,381624.394
BSWETH,0.0001366,1899279.6
FILTRY,40.68,206805.019
FTMEUR,0.6809,838392
GMTGBP,0.2107,1426295
ZILTRY,0.1772,3817669.8
GMTTRY,0.471,5300574.73
WAVESTRY,36.02,402674.543
BTCUST,0,0
ASTRBTC,0.00000011,34411373.5
ASTRETH,0.00003108,10440664.2
BSWTRY,0.449,73627311.03
FTTETH,0.001141,566422.536
FUNBNB,0.00001888,36037071
PORTOBUSD,1.757,238732.4
STEEMUSDT,0.05889,2551824.2
ZILEUR,0.02063,32909760.9
APEBRL,22.16,100839.7
AUDIOTRY,0.769,40632159.14
BTTCBUSD,0.00000045,1.66158E+12
GMTAUD,0.5695,602879.9
MBLBUSD,0.002658,119679589
MOBUSDT,0.0623,5434478.18
MOBBUSD,0.55,1012863.67
MOBBTC,0.00000094,4578407.2
NEXOUSDT,0.884,509488.3
NEXOBUSD,0.627,410593.52
NEXOBTC,0.00001225,324722.76
REIUSDT,0.00401,20139913.5
REIBNB,0.0000821,12307065.6
REIETH,0.00001928,8767765.5
GALUSDT,2.542,500864.042
GALBUSD,1.351,381255.412
GALBNB,0.004893,229292.827
GALBTC,0.00004073,147038.828
JASMYEUR,0.004568,108265657.1
KNCBNB,0.00255,603115.81
SHIBGBP,0.00000696,84820329654
GALEUR,0.995,459372.218
GALTRY,84.24,170034.864
LDOBUSD,1.744,289159.41
LDOUSDT,0.322,6330403.44
LDOBTC,0.00000585,947165.99
ENSTRY,260.7,6631.597
DAREUR,0.12133,2464096
DARETH,0.0001014,4097796.4
ALGOETH,0.00004447,2829825.4
ALGOTRY,5.057,2563747.3
GALETH,0.000762,323010.1
EPXUSDT,0.0000194,14958973905
EPXBUSD,0.0001698,1918052600
RUNETRY,31.38,669565.49
GALBRL,8.68,227731.6
STEEMBUSD,0.1847,2232405.7
CVCBUSD,0.0688,7069811
REIBUSD,0.03079,8889771
DREPBUSD,0.2536,1925412
AKROBUSD,0.00618,88740635
PUNDIXBUSD,0.3336,1255876.1
LUNCBUSD,0.000171,3011566219
USTCBUSD,0.0132658,192468822
OPBTC,0.00000159,20167.75
OPBUSD,1.803,345828.24
OPUSDT,0.1151,24449512.34
OGBUSD,4.416,133064.3
KEYBUSD,0.00543,66044463
ASRBUSD,2.159,154765.4
FIROBUSD,1.441,241114.3
NKNBUSD,0.0972,2949711
OPBNB,0.002818,247976.1
OPEUR,0.102,2188789.45
GTOBUSD,0.02863,43130727.9
SNXETH,0.000768,126146.3
WBTCBUSD,40760.13,11.7261
BELETH,0.0004117,642487.5
LITETH,0.0003551,531027
LEVERUSDT,0.000175,2049068736
LEVERBUSD,0.001308,379102394
BURGERETH,0.00045,542703.54
PEOPLEETH,0.00000668,28602122
UNFIETH,0.002241,86398.59
BONDETH,0.002665,120120.718
STORJTRY,4.26,1111210.7
OPETH,0.0001002,1350741.96
ETCTRY,380.3,918.697
WINGETH,0.003521,63114.198
FILETH,0.0004469,1547150.15
GLMBUSD,0.1786,2150519.7
SSVBUSD,15.74,31927.839
STGBTC,0.00000203,1200781.9
STGBUSD,0.414,1030053.2
STGUSDT,0.2047,1884924.2
ANKRTRY,0.2396,33785738
ARKBUSD,0.5356,1134502
BETHBUSD,1551.73,357.6662
LOOMBUSD,0.04003,12962405
SNMBUSD,0.0147,36412233
AMBBUSD,0.00796,55535329
LUNCUSDT,0.00003776,29488921619
PHBBUSD,0.6588,537500
GASBUSD,9.216,73510.8
NEBLBUSD,0.354,1489932.6
PROSBUSD,0.315,1155020
VIBBUSD,0.04217,7420353
GMXBTC,0.000332,5122.789
GMXBUSD,31.67,16217.247
GMXUSDT,5.77,101272.333
AGIXBUSD,0.29947,2050805
NEBLUSDT,0.355,1354564.6
SNTBUSD,0.02283,18678026
POLYXBTC,0.00000063,9931872
POLYXBUSD,0.1217,4707729.8
POLYXUSDT,0.0498,8652855.5
APTBTC,0.00001191,110490.38
APTUSDT,0.855,7650775.11
APTBUSD,7.3198,75110.21
BTCPLN,261913,2.76301
ETHPLN,8001,29.769
BUSDPLN,4.065,1445334
APTEUR,0.732,19584.33
APTTRY,38.2,366790.69
APTBRL,39.76,29224.87
QKCBUSD,0.008695,70989211
OSMOBTC,0.00000884,611695.67
OSMOUSDT,0.0318,4164670.48
OSMOBUSD,0.464,725529.07
HFTBTC,0.00000031,12070032.6
HFTBUSD,0.2589,1300085.9
HFTUSDT,0.0137,45980969.2
ARPAETH,0.00002363,8230954
PHBUSDT,0.092,4218618.3
VITEBUSD,0.01726,26547565.5
HOOKBTC,0.00000788,179272
HOOKUSDT,0.0078,62674418.1
HOOKBUSD,0.8941,385172.3
HOOKBNB,0.0031953,353969.8
MAGICBTC,0.00000086,2901349.8
MAGICBUSD,0.5585,678315.7
MAGICUSDT,0.062,88342874.6
BUSDRON,4.628,1094865
HIFIETH,0.0002531,416319.8
HIFIUSDT,0.127,7092566
RPLBTC,0.000641,2739.17
RPLBUSD,24.17,14834.56
RPLUSDT,1.74,92936.75
PROSUSDT,0.0372,2618284
FETTRY,11.12,7258672.4
GFTBUSD,0.02911,20165738
AGIXUSDT,0.6141,1275587
APTETH,0.000388,2990.45
BTCRON,382301,5.74498
GNSUSDT,0.729,152836.32
GNSBTC,0.0000721,19088.7
SYNBTC,0.00001152,305145
SYNUSDT,0.0485,14377604.1
VIBUSDT,0.00223,85327486
SSVUSDT,2.21,155855.281
LQTYUSDT,0.276,809108.8
LQTYBTC,0.00000841,260971.2
AMBUSDT,0.00032,1122634366
BETHUSDT,1556.27,547.0158
CFXTRY,2.345,1683626
STXTRY,10.01,233151.2
USTCUSDT,0.00474,91557574
GASUSDT,1.75,623077
GLMUSDT,0.13,783058.1
PROMUSDT,1.04,264149.11
QKCUSDT,0.003061,20592951
UFTUSDT,0.0089,10771660
IDBTC,0.00000075,10541037
IDBNB,0.0009493,883993
IDUSDT,0.0312,14707142
ARBBTC,0.00000151,3157269.9
ARBUSDT,0.1083,99077473.2
AGIXTRY,20.14,725427
LOOMUSDT,0.04831,12058322
OAXUSDT,0.0358,4783896
ARBTUSD,0.0939,869.2
ARBTRY,4.85,8292576.8
ARBEUR,0.0927,116392.1
IDTUSD,0.88208,168027
IDTRY,1.389,3606795
IDEUR,0.18769,2033621
LDOTUSD,2.467,76232.33
MATICTUSD,0.5043,666066
OPTUSD,2.997,66727.39
SOLTUSD,85.03,163.692
SSVTUSD,45.55,3553.393
RDNTBTC,0.00000107,4018919
RDNTUSDT,0.00328,286862377
RDNTTUSD,0.301,559713
ARBRUB,95.1,305267.8
JOETRY,12.22,739038.1
MAGICTRY,2.77,37086409
USDTPLN,3.637,322820
ACHTRY,0.2636,38382736
XVSTRY,246.8,14301.79
EGLDRON,25,14048.5
USDTRON,4.598,548371
USDTARS,1473.3,1753212
DOGETUSD,0.16547,1441468
WBTCUSDT,71863.62,31.33355
EDUUSDT,0.0456,57143835
EDUTUSD,1.06098,64824
EDUBNB,0.0018105,183042
EDUBTC,0.00000324,803247
EDUEUR,0.47455,1457749
EDUTRY,2.02,39378008
SUIUSDT,0.9373,26671431.9
SUITUSD,4.0669,293638.9
SUIBTC,0.00001301,304982.2
SUIBNB,0.001545,25503.3
SUIEUR,0.8017,219350
SUITRY,41.73,996018.6
AERGOUSDT,0.0635,1511928
RNDRTRY,233.63,161974.4
PEPEUSDT,0.00000357,9.5041E+12
PEPETUSD,0.00002351,37096841314
FLOKIUSDT,0.00002886,67701161060
FLOKITUSD,0.00003203,5428437542
OGTRY,115.9,74418.56
PEPETRY,0.00015907,1.8253E+12
WBETHETH,1.0942,696.4473
ASTUSDT,0.0261,3856728
SNTUSDT,0.0272,12387737
FLOKITRY,0.001285,17037271454
CITYTRY,23,57087.74
COMBOUSDT,0.0276,10075449.9
COMBOBNB,0.002272,410606.2
COMBOTRY,1.05,27698860.8
LTCTRY,2441,1447.105
RADTRY,9.94,915514.7
BTCARS,106200583,0.60677
OPTRY,5.14,1574769.33
PAXGTRY,211587,412.5555
MAVBTC,0.00000026,16190402
MAVUSDT,0.0147,100385674
MAVTUSD,0.2194,1323985
CFXTUSD,0.2212,1395642
PENDLEBTC,0.00001488,19495.7
PENDLEUSDT,1.072,2258246.2
PENDLETUSD,2.7044,25545.1
MAVTRY,0.66,71777436
OCEANTRY,20.1,650726
TUSDTRY,35.34,820171
ARBETH,0.0000492,1636630.4
BCHTRY,19812,46.573
XVGTRY,0.2134,117529973
XVGTUSD,0.006269,36717466
ARKMUSDT,0.102,14045901.1
ARKMTUSD,1.151,455130.5
ARKMTRY,4.53,3017278.9
ARKMBNB,0.000218,1969354
ARKMBTC,0.00000202,1479918.5
WBETHUSDT,2409.02,349.1951
ACATRY,0.076,406929448
AVAXTUSD,27.66,23140.95
COMPTUSD,84.22,3039.5
COMPTRY,856,16472.561
XECTRY,0.0003134,4148784266
QUICKTUSD,0.04668,2958544
WLDUSDT,0.2713,48215851.6
WLDBTC,0.00000377,1182522.1
BNBFDUSD,606.01,3203.301
FDUSDBUSD,1,1478698
FDUSDUSDT,0.9997,24358440
ARKMRUB,40.11,1043132
WLDTRY,12.09,4086492.3
WLDRUB,218.3,181102.9
AMPTRY,0.0404,179695126
OGNTRY,0.978,14849340
BTCFDUSD,72051.73,858.38902
ETHFDUSD,2200.9,10314.5621
ASRTRY,56.12,74533.7
ATMTRY,47.04,1328752.7
ACMTRY,18.2,111745.1
BARTRY,23.99,229584.3
JUVTRY,23.03,214317.3
PSGTRY,37.55,192237.6
SEIBNB,0.0001134,2338513.2
SEIBTC,0.00000077,420807.5
SEIFDUSD,0.1058,7784671.5
SEITRY,2.498,4432394.1
SEIUSDT,0.0559,47153397.7
CYBERBNB,0.000819,398.13
CYBERBTC,0.00000705,24442.62
CYBERFDUSD,0.514,5867.56
CYBERTRY,22.7,214649.01
CYBERUSDT,0.508,983281.32
CYBERTUSD,3.765,70134.25
SEITUSD,0.3633,339145.5
LPTTRY,89.8,43806.06
UNITRY,141.1,34041.27
SOLFDUSD,84.04,122796.523
TOMOTRY,40.26,705765.5
UNFITRY,46.1,236412.46
XRPFDUSD,1.3531,3605749.7
DOGEFDUSD,0.09346,24772226
CYBERETH,0.00025,1508.38
MTLTRY,38.8,756789
ARKUSDT,0.1704,287679
CREAMUSDT,2.1,184081.172
GFTUSDT,0.00196,244649653
IQUSDT,0.001079,125446375
USDTVAI,1.013,725947.9
ARBFDUSD,0.2091,1806370.6
FDUSDTRY,44.54,386812
FRONTTRY,30.14,588404.5
SUIFDUSD,0.9375,797440.2
NTRNBTC,0.00000621,589326.3
NTRNUSDT,0.0016,203127314.5
NTRNBNB,0.00002,8750020.8
FILFDUSD,0.913,44117.49
FRONTTUSD,0.9138,432555
LEVERTRY,0.00702,2234325090
LTCFDUSD,54.71,2634.964
ADAFDUSD,0.256,813637.8
RUNETUSD,5.501,85489.6
TRBTRY,672,3604.009
ATOMFDUSD,1.814,7302.13
AVAXFDUSD,9.48,17796.83
BANDTRY,37.91,175274
BCHFDUSD,443.6,301.293
LOOMTRY,1.654,3366224
MATICFDUSD,0.3795,1360750.3
ALGOFDUSD,0.1214,2641975
DOTFDUSD,1.322,38405.21
FTMFDUSD,0.7008,1447466
LINKFDUSD,9.03,102424.87
NEARFDUSD,0.977,314943.7
STRAXTRY,0.593,744955
TIABTC,0.00000427,6995.07
TIAUSDT,0.3072,5787110.53
TIATRY,13.69,1634911.33
MEMEBNB,0.00004107,13618079
MEMEUSDT,0.000518,687580072
MEMEFDUSD,0.001136,89036233
MEMETUSD,0.02722,18202233
MEMETRY,0.0231,271181636
ORDIBTC,0.00004822,123661.96
ORDIUSDT,2.451,354432.36
ORDITRY,109.2,34667.89
EGLDFDUSD,7.3,33975.65
FETFDUSD,0.2787,1104978.2
GASFDUSD,2.785,30490.8
INJETH,0.001559,100984.05
INJTUSD,26.23,22102.63
OPFDUSD,0.3422,2539677.48
ORDIFDUSD,5.159,168808.03
ORDITUSD,36.89,10513.05
RNDRFDUSD,7.029,123726.21
SHIBTUSD,0.00001766,19616647495
BEAMXUSDT,0.001828,225152031
ARKTRY,7.61,27282.1
BEAMXTRY,0.0817,15633725
CAKETRY,66.45,38024.38
CAKETUSD,2.774,160217.32
DYDXFDUSD,0.1757,3827461.92
PIVXUSDT,0.0876,4778311
RUNEFDUSD,0.744,265200.2
TIATUSD,6.4,49462.84
DOTTUSD,7.098,68277.83
GALAFDUSD,0.00398,123097100
WLDFDUSD,0.2714,736704.5
GASTRY,78.1,49392.5
NTRNTRY,0.07,331432840.3
VICBTC,0.00000276,744785.44
VICUSDT,0.0484,4545223.33
VICTRY,2.16,3342015.21
BLURBTC,0.00000117,2547380.4
BLURUSDT,0.02307,551341999.5
BLURTRY,1.029,293207939.4
BLURFDUSD,0.209,1118400.4
SUPERFDUSD,0.6012,229957
USTCFDUSD,0.01829,17751203
USTCTRY,0.2107,28186714
DYDXTRY,4.42,177695.27
VANRYUSDT,0.005265,41848558
VANRYBTC,0.00000027,10769935
BTCAEUR,51466.5,11.26458
AEURUSDT,1.158,18812.5
ETHAEUR,2700,842.1107
EURAEUR,1.0831,454168.8
AUCTIONFDUSD,8.45,33203.44
IOTAFDUSD,0.1404,1621616
LUNCTRY,0.001683,19010053732
SUPERTRY,5.39,3985992.2
JTOUSDT,0.2922,2943920
JTOFDUSD,0.2981,2389134.7
JTOTRY,13.05,719488.6
1000SATSUSDT,0.00001114,47683515119
1000SATSFDUSD,0.00001706,1518753327
1000SATSTRY,0.000497,21011737259
SHIBFDUSD,0.00000596,16815897014
SANDFDUSD,0.1157,612009
MEMEETH,0.00000576,23450233
IOTATRY,2.571,726703
INJFDUSD,2.987,5158.45
FIDATRY,0.725,45703495.8
BONKUSDT,0.00000595,1.01014E+12
BONKFDUSD,0.00000595,11553450198
BONKTRY,0.0002654,1.69519E+11
ACEFDUSD,2.022,135806.3
ACEUSDT,0.12,7672158
ACEBNB,0.00894,62262.8
ACEBTC,0.00002169,136408.9
ACETRY,5.39,3429511
BLZFDUSD,0.126,1552314
RARETRY,0.691,232634948
VANRYTRY,0.2348,12850637
NFPBTC,0.00000025,22389374
NFPUSDT,0.01402,55390311
NFPBNB,0.000562,869281
NFPFDUSD,0.026,11455488
NFPTUSD,0.3975,896488
NFPTRY,0.6236,16504526
ARBUSDC,0.1083,16467571
AVAXUSDC,9.48,241582.98
DOTUSDC,1.322,1675585.07
INJUSDC,2.99,128284.03
MATICUSDC,0.3791,2896964.8
OPUSDC,0.1151,3633332.22
ORDIUSDC,2.45,24117.47
AIBTC,0.0000004,10837042.3
AIUSDT,0.0196,138191219.5
AIBNB,0.0000471,6323352.9
AIFDUSD,0.0346,3423448.1
AITUSD,0.514,185491.3
AITRY,0.88,43153727.3
ICPFDUSD,2.565,3285.07
LDOFDUSD,0.3222,88990.05
MOVRTRY,54.7,210844.833
XAIBTC,0.00000089,2669836.6
XAIUSDT,0.00947,87043516
XAIBNB,0.001038,512826.4
XAIFDUSD,0.0613,5906789.9
XAITUSD,0.8986,430674
XAITRY,0.4225,44275807.2
SKLTRY,0.293,63299502
STXFDUSD,0.2982,1270004.8
TIAFDUSD,0.4422,451907.62
MANTABTC,0.00000099,6281159.8
MANTAUSDT,0.06421,8665302.9
MANTABNB,0.00157,448506.8
MANTAFDUSD,0.06405,233420.4
MANTATRY,2.871,1308160.3
ENSFDUSD,9.49,25628.59
ETCFDUSD,8.53,3103.08
SUIUSDC,0.9375,11205390
TIAUSDC,0.3074,527301.43
CHZFDUSD,0.0876,6250553
MANTAUSDC,0.06419,361461
ALTBTC,0.0000001,14586
ALTUSDT,0.00679,180397393
ALTBNB,0.0000102,85483
ALTFDUSD,0.01196,17772679
ALTTRY,0.303,55321698
APTFDUSD,0.856,92080.69
BLURUSDC,0.02299,20930882.2
JUPUSDT,0.1638,10366155.6
JUPFDUSD,0.165,82395.2
JUPTRY,7.33,363307
ALTUSDC,0.00679,14001474
MAGICFDUSD,0.905,209535.1
SEIUSDC,0.0561,12763005.1
PYTHBTC,0.00000069,522553.9
PYTHUSDT,0.0497,58836634
PYTHFDUSD,0.0652,13943283.2
PYTHTRY,2.216,13957981.7
RONINBTC,0.00000135,2438255.31
RONINUSDT,0.0888,4370818.56
RONINFDUSD,0.141,194785.29
RONINTRY,3.95,279322.24
DYMBTC,0.00001452,143230.6
DYMUSDT,0.0205,345384256.6
DYMFDUSD,1.34,127477.2
DYMTRY,0.915,383863865
JUPUSDC,0.1639,1176038.9
PENDLEFDUSD,2.172,274128.5
PIXELBTC,0.00000146,1273406.7
PIXELBNB,0.000228,2073360.2
PIXELUSDT,0.00779,782375960
PIXELFDUSD,0.1553,4365487.9
PIXELTRY,0.347,501404551.7
STRKBTC,0.00000149,5283801.04
STRKUSDT,0.0342,52614413.97
STRKFDUSD,0.074,7238554.62
STRKTRY,1.53,5665767.11
FILUSDC,0.913,576008.52
HBARTRY,4.025,2248203
PENDLETRY,47.8,120897.8
WLDUSDC,0.2716,4277205.4
CKBTRY,0.0652,38411998
COTITRY,0.6103,4060829
LDOTRY,14.35,541939.34
UNIUSDC,3.154,202785.12
PORTALBTC,0.0000002,16867638.5
PORTALUSDT,0.00865,34051008.4
PORTALBNB,0.0000204,14114628.3
PORTALFDUSD,0.0181,13353014.5
PORTALTRY,0.3859,23020880.8
PDABTC,0.00000079,3489129.3
PDAUSDT,0.00977,52449576.3
AXLBTC,0.00000065,1326701.98
AXLUSDT,0.0468,17881388.04
AXLFDUSD,0.6106,790388.58
AXLTRY,2.09,4876609.05
PEPEFDUSD,0.00000357,52797481472
PIXELUSDC,0.0078,76517875.1
STRKUSDC,0.0343,6499591.21
UNIFDUSD,3.155,29622.95
OMTRY,2.94,15384168.2
THETATRY,7.85,3266869.9
WIFBTC,0.00000278,407532.14
WIFUSDT,0.201,24621394.91
WIFFDUSD,0.2,893147.93
WIFTRY,8.92,1562802.7
AGIXFDUSD,0.6188,513900
PEPEUSDC,0.00000357,1.67666E+12
SHIBUSDC,0.00000595,88710727860
THETAFDUSD,0.71,580087.6
ARTRY,77.1,39480.48
METISBTC,0.000539,4206.29
METISUSDT,2.97,199157.291
METISFDUSD,49.49,2046.651
METISTRY,133,11819.65
BNBJPY,96497,2650.8076
BTCJPY,11469879,958.705366
ETHJPY,350460,4724.71167
FLOKIFDUSD,0.00002873,464437456
GRTFDUSD,0.02686,19380916
NEARUSDC,1.37,2147642.5
SNXTRY,13.23,338591.5
AEVOBTC,0.00000044,6904029.08
AEVOUSDT,0.0236,28520484.9
AEVOBNB,0.000777,608539.52
AEVOFDUSD,0.04,8600738.52
AEVOTRY,1.06,9005793.89
FETUSDC,0.2495,14358183.9
IMXTRY,38.57,219600.38
EURUSDC,1.1692,23249414.8
BOMETRY,0.0181,388340367
BOMEBTC,0.00000006,103929904
BOMEUSDT,0.000404,2032801904
BOMEFDUSD,0.000595,118469665
ETHFIBTC,0.0000079,288930.4
ETHFIUSDT,0.446,7045461.9
ETHFIBNB,0.002523,342767.4
ETHFIFDUSD,0.723,348332.5
ETHFITRY,19.9,1759322.7
AAVETRY,4082,2533.674
ARKMFDUSD,0.134,3538168.1
CRVTRY,10.01,664791.7
FETBRL,4.33,397521.9
RAYFDUSD,1.154,436482.7
RNDREUR,6.475,72170.61
BONKUSDC,0.00000596,1.30439E+11
FLOKIUSDC,0.00002886,3378303008
MKRTRY,75292,175.7021
RAYTRY,28.38,203778.6
RNDRBRL,39.58,51948.95
ENABTC,0.00000127,168357.24
ENAUSDT,0.0914,140570923.5
ENABNB,0.0001987,3168818.28
ENAFDUSD,0.0916,1094333.12
ENATRY,4.072,21348862.37
LQTYFDUSD,0.651,158330.8
MASKTRY,20.01,106269.6
PENDLEUSDC,1.072,628636.5
RDNTTRY,0.145,180363030
WBTC,0.00000046,5198455.9
WUSDT,0.0135,112332022.3
WFDUSD,0.0196,16518659.8
WTRY,0.604,24022431
BOMEUSDC,0.000405,276483245
JTOUSDC,0.2929,366886
WIFUSDC,0.201,4989154.35
TNSRBTC,0.00000142,2681095.5
TNSRUSDT,0.0488,462455631
TNSRFDUSD,0.1241,1410200.5
TNSRTRY,2.18,408582213.6
SAGABTC,0.0000004,631181.6
SAGAUSDT,0.0284,24077162.3
SAGABNB,0.000052,4431364.6
SAGAFDUSD,0.0284,1399765.9
SAGATRY,1.27,14446380.2
USDTMXN,17.39,1740368
CKBUSDC,0.001477,18854614
ENAUSDC,0.0914,28241228.26
ETHFIUSDC,0.446,4717178.3
YGGUSDC,0.03828,509796.9
USDTCZK,22.9,501611
TAOBTC,0.004621,1971.9758
TAOUSDT,333.2,989877.2254
TAOFDUSD,333.7,923.177
TAOTRY,14846,4372.238
CFXUSDC,0.05269,9428340
RNDRUSDC,7.041,51181.22
RUNEUSDC,0.4,3258707.1
SAGAUSDC,0.0284,6495403.8
POLYXTRY,2.22,646684.3
OMNIBTC,0.0000349,138856.43
OMNIUSDT,3.88,281147.77
OMNIBNB,0.01361,44366.12
OMNIFDUSD,3.87,140266.15
OMNITRY,160.7,338248.22
APTUSDC,0.855,1231335.35
GALAUSDC,0.0031,92104990
OMNIBRL,40.2,61456.67
STXUSDC,0.2244,601216
ICPUSDC,2.564,551031.56
OMNIUSDC,3.88,224350.39
PEPEBRL,0.0000181,39592169960
YGGTRY,6.2,2463356.8
ADAJPY,40.79,3120631.8
SHIBJPY,0.000955,1851950227
SOLJPY,13382,12006.158
